P11,\sigma_{sca} radii (um),\sigma_{sca} (m^{2}),radii (um)
172.84382115778,1.94709863608816,1.19103843870792e-11,4.5
176.16243239605,1.96570196690292,1.21390644475772e-11,4.51
171.773790445471,1.94106229102917,1.18366503247088e-11,4.52
171.685040597386,1.94056078483262,1.18305347181577e-11,4.53
172.36776922223,1.94441540683872,1.18775804285539e-11,4.54
175.399528661995,1.96144093209139,1.20864940018299e-11,4.55
174.592342768698,1.95692246734288,1.20308721450774e-11,4.56
175.629234334056,1.96272487707823,1.21023226431537e-11,4.57
178.352087788117,1.97788083293903,1.22899500113195e-11,4.58
178.582021561358,1.97915537680738,1.23057943707217e-11,4.59
177.62386082413,1.97383877364587,1.22397690849547e-11,4.6
177.268761618395,1.97186477297981,1.2215299780773e-11,4.61
177.289313692995,1.97197907607811,1.22167159905443e-11,4.62
178.485124532931,1.9786183678354,1.22991173553282e-11,4.63
180.810131164791,1.99146374182657,1.24593297511343e-11,4.64
179.254826686817,1.98288009121156,1.2352156269042e-11,4.65
181.473560933606,1.99511394274182,1.25050456089966e-11,4.66
183.879597402748,2.00829633263246,1.2670841638064e-11,4.67
182.885612511137,2.00286092474072,1.26023477685423e-11,4.68
182.380802641521,2.00009481698054,1.2567562147921e-11,4.69
182.09046998578,1.99850220383975,1.25475558005327e-11,4.7
182.354559537233,1.99995091316935,1.25657537786227e-11,4.71
184.334285787598,2.01077780754345,1.27021734693302e-11,4.72
185.327487272353,2.01618761123775,1.27706133555697e-11,4.73
183.957874567244,2.00872375094814,1.2676235589156e-11,4.74
187.498444780442,2.02796221043937,1.2920210478777e-11,4.75
189.1698723157,2.03698114219764,1.30353858103956e-11,4.76
187.655223361649,2.02880988307978,1.29310138338135e-11,4.77
187.107134452899,2.02584492079262,1.28932459255494e-11,4.78
186.915976298557,2.02480980329688,1.28800735304838e-11,4.79
187.642860592101,2.02874305274673,1.29301619356292e-11,4.8
190.810921263759,2.04579747042104,1.31484678033674e-11,4.81
188.990837040894,2.03601698811928,1.30230487830868e-11,4.82
189.53746635088,2.03895930791711,1.30607161127927e-11,4.83
194.224016324656,2.06401328538649,1.33836585892031e-11,4.84
194.240675501632,2.06410180179647,1.33848065457804e-11,4.85
193.316171397464,2.05918381372875,1.3321100483427e-11,4.86
192.943109867301,2.05719594785057,1.32953934249131e-11,4.87
192.872706237586,2.05682058519441,1.32905420261964e-11,4.88
193.958784072,2.06260349598907,1.33653818694463e-11,4.89
197.787529062235,2.08286189839927,1.36292144105713e-11,4.9
193.785319290782,2.06168095696153,1.33534286957194e-11,4.91
196.45090742519,2.07581211693514,1.35371100045782e-11,4.92
201.180025825396,2.10064881230419,1.3862985801475e-11,4.93
200.414307075716,2.09664732248457,1.38102213776154e-11,4.94
199.953905879962,2.09423767925927,1.37784958859144e-11,4.95
199.833445711947,2.09360675827839,1.37701951731971e-11,4.96
199.923003327309,2.09407584248357,1.37763664416672e-11,4.97
202.078120279082,2.10533237927098,1.39248720181049e-11,4.98
203.307989376476,2.11172930019647,1.40096202815813e-11,4.99
200.424423600786,2.09670023915965,1.38109184907747e-11,5
204.824219231349,2.11958909817668,1.41141011954475e-11,5.01
208.39025003287,2.13796071582488,1.43598305324743e-11,5.02
207.224571977662,2.13197274660522,1.42795055684918e-11,5.03
207.140704900978,2.13154128132382,1.4273726425714e-11,5.04
207.179144296103,2.13173904872237,1.42763752214215e-11,5.05
207.503362725914,2.13340639536312,1.42987165819547e-11,5.06
211.390827010403,2.15329777675779,1.45665953733929e-11,5.07
207.970840961297,2.13580818771716,1.43309297408556e-11,5.08
207.93679710859,2.13563336966363,1.43285838347709e-11,5.09
213.731307073407,2.16518541986379,1.47278740179747e-11,5.1
214.9420970013,2.17130965685101,1.48113075671558e-11,5.11
214.342969201767,2.16828139997522,1.47700226525917e-11,5.12
214.486256180677,2.16900602039716,1.47798963234297e-11,5.13
214.478875551782,2.16896870153461,1.4779387736391e-11,5.14
215.288598320262,2.17305910170161,1.48351844050538e-11,5.15
219.988046620153,2.19664848280829,1.51590156839736e-11,5.16
213.705450235528,2.16505444573912,1.47260922656615e-11,5.17
216.230829169951,2.17780920907869,1.4900111988383e-11,5.18
222.018639387295,2.20676324290424,1.52989405029708e-11,5.19
220.96954683852,2.201543320346,1.52266492551273e-11,5.2
221.147998558204,2.202432107761,1.52389460706092e-11,5.21
221.415152232195,2.20376200955229,1.52573551923606e-11,5.22
221.599724380961,2.20468034859351,1.52700737565779e-11,5.23
223.548178427414,2.21435165331332,1.54043385309757e-11,5.24
223.190791809262,2.21258090259145,1.53797116049538e-11,5.25
220.310913214805,2.19825985304578,1.5181263891762e-11,5.26
223.734906163091,2.21527627404827,1.54172056331535e-11,5.27
228.293934553353,2.23773270695207,1.57313608062798e-11,5.28
226.989963126065,2.23133280382211,1.56415062727203e-11,5.29
227.606899375965,2.23436301710418,1.56840183384072e-11,5.3
227.930676942242,2.23595167616319,1.57063293197569e-11,5.31
228.363046388211,2.23807139775154,1.57361231895304e-11,5.32
233.327613031978,2.2622682071442,1.60782233389396e-11,5.33
227.217562539935,2.23245118542739,1.56571897752448e-11,5.34
227.274058409513,2.23272870893971,1.56610828130083e-11,5.35
232.909312829508,2.26023944650455,1.60493989576731e-11,5.36
233.596872588672,2.26357315706462,1.60967775736159e-11,5.37
233.488231632065,2.26304672588914,1.60892913033825e-11,5.38
234.173417433845,2.26636481937931,1.61365063338135e-11,5.39
234.513034825311,2.26800765751476,1.61599088115521e-11,5.4
235.47977548274,2.27267759031853,1.62265253255557e-11,5.41
239.826012337966,2.29355503796946,1.65260173828146e-11,5.42
242.578788221675,2.30668044673089,1.6715706656558e-11,5.43
234.831929727825,2.26954917177294,1.61818833365457e-11,5.44
242.269528983566,2.3052096055438,1.66943961094036e-11,5.45
239.796264042957,2.29341278595274,1.65239674765695e-11,5.46
240.6902163015,2.29768369136287,1.6585568261322e-11,5.47
241.490472323498,2.30150023488542,1.66407125920029e-11,5.48
241.965283787803,2.30376169486393,1.66734310716881e-11,5.49
244.667042943271,2.31658777215558,1.6859604866316e-11,5.5
241.962663981133,2.30374922318515,1.66732505451049e-11,5.51
240.864722980182,2.29851648071616,1.65975932304953e-11,5.52
244.174925998821,2.31425683718932,1.68256938943615e-11,5.53
248.914459067721,2.33660921718925,1.7152287349006e-11,5.54
247.855692291219,2.33163449503007,1.7079329465988e-11,5.55
249.186965015071,2.33788790090634,1.7171065287141e-11,5.56
250.009499719046,2.34174325838064,1.72277448052772e-11,5.57
250.768832152641,2.34529675033044,1.72800691585639e-11,5.58
258.500699274896,2.38117812509186,1.78128594477338e-11,5.59
249.48823845169,2.33930075722999,1.71918255458051e-11,5.6
250.264977544026,2.34293943435752,1.72453493634124e-11,5.61
256.513829267628,2.37200945076361,1.76759474924483e-11,5.62
256.32717661799,2.37114629570495,1.76630855643264e-11,5.63
257.460530552461,2.37638254110022,1.77411831261353e-11,5.64
258.789044959503,2.38250580249641,1.78327288761983e-11,5.65
259.505628032167,2.38580208405947,1.78821074410989e-11,5.66
260.871346615689,2.39207181035554,1.79762168699773e-11,5.67
261.073770618148,2.39299969849101,1.79901655761695e-11,5.68
258.679699090759,2.38200241045439,1.7825194031625e-11,5.69
260.450003585339,2.39013926756248,1.79471828124295e-11,5.7
268.836443282743,2.42831539726509,1.85250786247649e-11,5.71
265.568798106735,2.41351247044713,1.82999105520728e-11,5.72
267.478370593186,2.42217410886633,1.84314960619063e-11,5.73
268.663518203226,2.42753428259169,1.85131626409975e-11,5.74
269.321679177056,2.43050590120702,1.8558515434834e-11,5.75
273.820083462866,2.45071987204081,1.88684931002987e-11,5.76
267.98677520174,2.42447496756944,1.84665293900952e-11,5.77
268.137946402702,2.4251586936968,1.84769463497508e-11,5.78
271.358118469807,2.43967756638995,1.86988431283272e-11,5.79
274.114237712966,2.45203587515324,1.88887627874898e-11,5.8
274.977634748284,2.455894514645,1.89482580618966e-11,5.81
276.910418809075,2.46451049162414,1.90814430432691e-11,5.82
277.939651564809,2.46908634382807,1.91523657853286e-11,5.83
278.811985244443,2.47295801128091,1.92124768692461e-11,5.84
281.351781858075,2.48419599954007,1.93874900906082e-11,5.85
276.518900114334,2.46276761166907,1.90544641317994e-11,5.86
277.306438935236,2.46627215710634,1.9108732140999e-11,5.87
284.553031567931,2.49828874541347,1.96080829605645e-11,5.88
281.38501410187,2.48434270728243,1.93897800700533e-11,5.89
283.786679111222,2.49492230697505,1.95552748689924e-11,5.9
285.417061290489,2.5020788290901,1.96676218324119e-11,5.91
286.258258261602,2.50576324900828,1.97255873367852e-11,5.92
288.476600911852,2.51545364877162,1.98784496924641e-11,5.93
284.597437999898,2.49848367526661,1.96111429349996e-11,5.94
284.384839656256,2.49755029945985,1.95964931316344e-11,5.95
285.968865679081,2.50449632894244,1.97056457683015e-11,5.96
291.262913436314,2.52757247770624,2.00704499211479e-11,5.97
289.432004029236,2.51961565999591,1.9944284955168e-11,5.98
291.77658730341,2.52980032053974,2.01058463453054e-11,5.99
293.122740603968,2.53562940397929,2.01986075626066e-11,6
293.93979046349,2.53916084948308,2.02549091291025e-11,6.01
302.527088132622,2.57598397340276,2.08466457350195e-11,6.02
291.500660280438,2.5286038479471,2.00868326664573e-11,6.03
291.65764543558,2.52928463514914,2.00976502561651e-11,6.04
295.3715536723,2.54533738784995,2.03535695848479e-11,6.05
294.513383671686,2.54163709739446,2.02944344968343e-11,6.06
297.08341649123,2.55270264245351,2.0471531245582e-11,6.07
299.070160736198,2.56122401425495,2.06084345347935e-11,6.08
300.306985186078,2.56651460574004,2.06936620802085e-11,6.09
301.794699561384,2.57286398099286,2.07961780391209e-11,6.1
299.026932952264,2.56103890712315,2.06054557790625e-11,6.11
298.58934458299,2.55916434164148,2.05753022818391e-11,6.12
299.191755820885,2.56174462888477,2.06168134527583e-11,6.13
310.196353759456,2.60843108650227,2.13751222577575e-11,6.14
302.054652891375,2.57397182118698,2.08140909969701e-11,6.15
304.886553645579,2.58600975425883,2.10092326358363e-11,6.16
306.618489401202,2.59334438437756,2.1128577489734e-11,6.17
307.901203832961,2.59876324948551,2.12169672385765e-11,6.18
317.559082588834,2.63920601537421,2.18824758322637e-11,6.19
306.314516297913,2.59205858061652,2.11076312014649e-11,6.2
306.253320383779,2.59179964525894,2.11034142913354e-11,6.21
307.917953479637,2.59883393412999,2.12181214292725e-11,6.22
308.532246232459,2.60142496431268,2.12604513359091e-11,6.23
310.9783634749,2.61171696404668,2.14290092653634e-11,6.24
313.457103263519,2.62210501419921,2.15998151609994e-11,6.25
315.198197203882,2.62937715627094,2.17197910903953e-11,6.26
316.811465710164,2.63609749518471,2.18309587786625e-11,6.27
315.253236971473,2.62960671657883,2.17235837905577e-11,6.28
314.845177980937,2.62790430405576,2.1695465114418e-11,6.29
314.980132459514,2.62846745300045,2.17047646063168e-11,6.3
321.788292787294,2.65672218846673,2.21739037744372e-11,6.31
316.919602674684,2.636547345161,2.18384103196274e-11,6.32
320.410600527341,2.65102889307781,2.20789692591434e-11,6.33
322.333280245173,2.65897097716203,2.22114579668058e-11,6.34
324.230138583144,2.66678322163882,2.23421673655088e-11,6.35
329.538409375153,2.68852477962415,2.2707951604367e-11,6.36
323.896750745148,2.66541181650011,2.23191941560883e-11,6.37
323.795909034364,2.6649968607913,2.23122453190998e-11,6.38
324.39950014832,2.6674796276205,2.23538377933444e-11,6.39
325.987680340682,2.67400131741961,2.24632766870246e-11,6.4
326.694427879077,2.67689839109308,2.25119775013813e-11,6.41
329.634631059979,2.68891726119138,2.27145820829399e-11,6.42
331.17075895493,2.69517528060293,2.28204341381307e-11,6.43
333.250242021704,2.70362379346731,2.29637279075336e-11,6.44
332.556222139052,2.70080707142014,2.29159041350707e-11,6.45
332.342724910243,2.69993998886142,2.29011923910022e-11,6.46
332.343198713147,2.69994191343936,2.29012250399837e-11,6.47
334.966095572585,2.71057512586673,2.30819645630648e-11,6.48
332.873225579865,2.70209401351245,2.29377483225391e-11,6.49
336.226815202419,2.71567126235899,2.31688386861609e-11,6.5
338.09298144686,2.72319725545652,2.32974331430098e-11,6.51
339.791243536883,2.73002808294175,2.34144575998096e-11,6.52
343.573898123875,2.74518175775116,2.36751141267994e-11,6.53
340.535529796654,2.73301640438112,2.34657451459221e-11,6.54
340.418672669205,2.7325474373839,2.3457692712824e-11,6.55
340.617910621829,2.73334696391434,2.34714218735447e-11,6.56
345.422449737921,2.75255688532815,2.3802494788342e-11,6.57
341.665762065201,2.73754806740325,2.35436275988493e-11,6.58
345.098998486673,2.75126784564799,2.3780206292826e-11,6.59
345.879024121145,2.75437542947593,2.38339565806645e-11,6.6
348.052132456257,2.76301455415262,2.39837019138362e-11,6.61
348.246692926824,2.76378670616245,2.39971087569358e-11,6.62
348.133789778635,2.76333865378794,2.3989328786067e-11,6.63
348.02687655383,2.76291430524528,2.39819615709999e-11,6.64
349.114106704209,2.76722658907057,2.40568808184541e-11,6.65
347.859107849268,2.7622482842272,2.39704009045783e-11,6.66
350.47342822425,2.77260863489686,2.41505494361742e-11,6.67
353.03525086668,2.78272352282306,2.43270804350754e-11,6.68
353.409413582715,2.78419776039478,2.43528633745026e-11,6.69
356.926513917057,2.79801751156504,2.45952209932439e-11,6.7
355.489812722696,2.79238054100103,2.44962202690086e-11,6.71
355.355772667741,2.79185404753102,2.44869837885427e-11,6.72
355.42187959753,2.79211372013383,2.44915391087107e-11,6.73
370.475692166511,2.85063020219046,2.55288726563411e-11,6.74
355.931208652854,2.79411359072602,2.45266361390111e-11,6.75
359.551339932917,2.80828693095495,2.47760934513317e-11,6.76
360.549500088645,2.81218230979331,2.48448750314597e-11,6.77
361.766199164571,2.81692326476364,2.49287157703452e-11,6.78
363.419226063068,2.82335164703034,2.50426231442473e-11,6.79
363.591676590687,2.8240214392429,2.50545064274213e-11,6.8
363.49408982281,2.82364243494143,2.5047781883213e-11,6.81
364.050779044211,2.8258038042419,2.50861424249241e-11,6.82
363.423654113818,2.82336884742234,2.50429282739659e-11,6.83
365.239290176731,2.83041272534241,2.51680407788358e-11,6.84
369.304437288744,2.84612051682399,2.54481634026576e-11,6.85
368.719152887555,2.84386431530605,2.54078324139811e-11,6.86
372.019580135423,2.85656376025315,2.56352594455081e-11,6.87
372.870477869159,2.85982871656325,2.5693893413532e-11,6.88
373.039602381808,2.86047721561899,2.57055475064665e-11,6.89
373.254147643433,2.86129966666021,2.57203314687583e-11,6.9
385.277818640405,2.90702004410601,2.65488629277278e-11,6.91
373.683955035641,2.86294660605028,2.57499487916069e-11,6.92
376.433371573885,2.87345951000413,2.5939406578361e-11,6.93
379.487739492695,2.8850935358404,2.61498780648678e-11,6.94
378.631356582134,2.88183632877128,2.60908661223003e-11,6.95
381.833888905473,2.89399821186388,2.63115473750493e-11,6.96
383.336356156473,2.89968637721304,2.64150799304426e-11,6.97
383.65137120933,2.90087757295923,2.64367871013562e-11,6.98
384.366760356949,2.90358092548935,2.64860833948391e-11,6.99
384.306991440337,2.90335516372853,2.64819648167697e-11,7
385.393955419216,2.90745815199755,2.65568657227821e-11,7.01
389.23422970855,2.92190798928546,2.68214927290089e-11,7.02
389.486081884852,2.92285313982726,2.68388474496369e-11,7.03
390.48994603729,2.926617406942,2.69080220828281e-11,7.04
393.607485447228,2.93827674299746,2.71228466132366e-11,7.05
394.365865210104,2.94110603027111,2.71751053195457e-11,7.06
394.926678428078,2.94319650678989,2.72137500391006e-11,7.07
400.141857145173,2.96256586689104,2.75731194556747e-11,7.08
395.866779671737,2.9466974832868,2.72785308747691e-11,7.09
397.537185223573,2.95290790379686,2.73936357831854e-11,7.1
401.940743762536,2.96921768770085,2.76970777837077e-11,7.11
399.301899846908,2.95945480009679,2.75152393751253e-11,7.12
401.538674525728,2.96773223267951,2.76693718516789e-11,7.13
404.836246816103,2.9798933296615,2.7896602152765e-11,7.14
405.298653357419,2.98159467055621,2.79284658295414e-11,7.15
406.30073917542,2.98527833589126,2.79975179206216e-11,7.16
406.655937345017,2.98658295295228,2.80219940442409e-11,7.17
407.483004892863,2.98961850579512,2.80789859132179e-11,7.18
409.951576809002,2.99866053282406,2.82490911574287e-11,7.19
412.483984994218,3.00790813861234,2.84235952542999e-11,7.2
409.739998044038,2.99788661852483,2.8234511611559e-11,7.21
413.275515441366,3.01079274732425,2.8478138319921e-11,7.22
414.901029993602,3.01670803176475,2.8590149863141e-11,7.23
415.549934362887,3.01906617271421,2.86348647995319e-11,7.24
419.113525589749,3.03198369427993,2.8880426029468e-11,7.25
417.412139710921,3.02582328681093,2.87631863175023e-11,7.26
418.67065431597,3.03038134395,2.88499084959549e-11,7.27
422.63210774443,3.04468429413935,2.91228857580198e-11,7.28
420.641748107058,3.03750645757117,2.89857333380441e-11,7.29
419.758133694544,3.03431443550507,2.89248449173154e-11,7.3
424.290464733899,3.05065193123519,2.92371604197535e-11,7.31
424.187360612609,3.05028124897448,2.92300556837657e-11,7.32
425.180709010879,3.05385068604818,2.92985056935747e-11,7.33
426.064261872711,3.05702208838654,2.93593898729468e-11,7.34
427.197009330413,3.06108313711071,2.94374456434357e-11,7.35
429.121924312214,3.06797188163696,2.95700883794741e-11,7.36
434.580373406828,3.0874225899207,2.99462211589896e-11,7.37
428.690251543954,3.0664283889071,2.95403425166196e-11,7.38
